这段话说的太好了！“嘴不饶人心地善，心不饶人嘴上甜；心善之人敢直言，嘴甜之人藏谜奸；宁交一帮抬杠的鬼，不结一群嘴甜的贼。”,http://www.budejie.com/detail-29081227.html
哥们的婚宴上，他两个壮得像小牛犊子似的小舅子是这样对他说的：你要是敢欺负我姐，我们哥俩可饶不了你！哥们连忙赔笑：把心放肚子里吧，我绝对不会欺负她！第三天新姑爷回门，新娘子一回到家就把俩小舅子给揍了……他不欺负我，你们让他欺负谁去？俩小舅子：姐夫，救我！,http://www.budejie.com/detail-29075083.html
"很有感触的句子，句句走心
1、笑看花开，是一种宁静的喜悦；静赏花落，是一份随缘的自在。
2、我们不能单凭过去评论一个人。
3、不论你承不承认，和志同道合的人在一起就是会更快乐。
4、脾气这玩意儿我控制不好，心没有那么大面积，更照顾不了每个人的感受。
5、身体和灵魂总要有一个在路上。
6、我还是相信这世界会有好事发生的，只是不属于我罢了。
7、旧的坏日子已经过去，新的的坏日子还在赶来的路上，而所谓的幸福就是这两种日子中间的那段时光。
8、你要度过生存期，才能谈生活和理想。
9、谁不是从一个心地善良的孩子被现实折磨成一个心机深重的疯子。
10、过自己不想要的生活需要勇气，过自己想要的生活，不但需要勇气，你还得有能力。
11、其实生活一直都挺无聊的，只是偶尔有点意思。
12、愿你能够留住心里善良的模样，不要被这个世界同化得不剩一点闪光。
13、就算出卖灵魂，也要卖个好价钱。
14、小时候哭是觉得自己太委屈，长大了哭是对自己太失望。
15、人总爱跟别人比较，看看有谁比自己好，又有谁比不上自己。而其实，为你的烦恼和忧伤垫底的，从来不是别人的不幸和痛苦，而是你自己的态度。
16、爱一个人，没有成为一件简单的事，那一定是因为感情深度不够。
17、关于孤独的多种形式，总有一种存在于你的生活。
18、有时遥不可及才是最好的距离，没有期待，没有妄想。
19、能让你活得最像自己的人，必然会是那个最爱你且你最爱的人。
20、我们来到人间，与别人欢聚一场，是为了追欢逐乐的，我们不是来生气的，更不是来气别人的。
21、喜欢坐火车，喜欢一站一站地慢慢南下或者北上，喜欢在旅途中间的我。
22、好的爱情，战得胜时间，抵得住流年，经得起离别，受得住想念。
23、以前的生活都是上辈子的事了，不管怎样，都没必要死抓不放，往前看就好。
24、最好的贵人，就是努力的自己。",http://www.budejie.com/detail-29061761.html
"现代版《孔乙已》
          老包
     鲁镇的酒店格局，和别处不同：都是当街一个曲尺形的大柜台，柜里面放着硕大的啤酒桶，桶上装有水龙头，可以随时倒啤酒。
做工的人，晌午傍晚散了工，三三俩俩地聚一桌，每每花上百来块，一条鱼，一盘肉，再加上几碟小菜，热热地吃了休息。
倘若肯花上五块钱，买一大碗酒，就着饭菜喝下去，打个饱嗝，空气中都有麦芽的香味，甭提有多满足。
现在的小工一天两百块，大师傅能拿到三五百，许多人每顿都要喝上两大碗酒。
我从十二岁起，便在镇口的咸亨酒店里当伙计，老板娘说我样子太傻，就在外面做点跑腿的事罢。
虽然没什么失职，但总觉得有点单调和无聊。老板娘一股泼辣劲，主顾也没有好声气，教人活泼不得。只有老包到店，才可以笑几声。
老包是个老师，身材高大，神色疲倦，鼻子上的眼镜片每年都要厚一圈，牛仔裤洗得发白，脚上的运动鞋大约是五六年前的款式，破旧的公文包鼓鼓囊囊，装的都是作业和试卷。
听人背地里谈论，老包曾经是村里唯一的大学生，不知道怎生沦落到这般光景。旁人问起名字，他一概不应答。
据说除了教书，他还要下乡扶贫、控缀保学、入户走访、信息录入、防艾宣传、文明创建、双高双普、秸秆焚烧、防止溺水、关注App、做各种调查、造各种档案、填各种资料，迎各种检查……仿佛无所不能无所不包，我们便把他唤作“老包”。
做工的人对老包有点敬畏，因为他是读过大学的人。但又对他有些轻视，他们的收入是老包两倍。
倘若有长舌妇说什么“老师一天上两节课，红包收到手软，补课一年买套房”，他们照例是要哄笑一番的。
老包是戴着眼镜喝酒不点荤菜的唯一的人。
老包一到店，所有人都看着他笑。有的叫道，“老包，听说你又犯事了！”他不回答，对柜里说，“一碗酒，一盘青椒豆腐”。
有人故意高声嚷道，“你一定又体罚学生了！”老包睁大眼睛说，“你怎么这样凭空污人清白……”
“什么清白？",http://www.budejie.com/detail-29050872.html
前天第一次去接女朋友下班，到了公司我抱着礼物就进去了。估计是因为快下班，前台妹子边玩手机边问我找谁。我说“我来接xxx”，她回了一句“说了多少遍车别停门口”，然后抬头看了我一眼，稍微一愣。,http://www.budejie.com/detail-29050463.html
"他在伦敦，她在北京，朋友们笑他们，大学时候的异地恋变成了异国恋。
她生日前一天，他问：“傻瓜，想要什么啊？”
她说：“毛绒熊吧，你不在我可以抱着它。”他不说话。
生日，他打电话：“你的毛绒熊到了。”
她呆立在楼下，他站在远处笑得像个孩子，他走过去，拥她入怀，一万两千公里，一个拥抱...
这时候。一辆奔驰停在路边，一中年矮胖秃伸出头来：“畜生！放开你小妈！”",http://www.budejie.com/detail-28996138.html
下了点碎雪，朋友圈乱了，我给大家科普一下雪花的基本知识！雪花分三种:一种麦香，一种纯生，一种勇闯天涯！就是不知道常温好还是冰镇好……,http://www.budejie.com/detail-28984879.html
姐夫们帮忙找个电影，一个外国大老板投资研究了一个新产品，但是手下背叛，要把新产品卖给恐怖分子，李冰冰作为老板的助理，和老板一起逃亡，最后成功和官方逆袭，求姐夫们告知电影名字。,http://www.budejie.com/detail-28985226.html
同事小敏买完午饭回到办公室，跑到我跟前，大声喊道：“姐，我看见你老公和一个长头发，身材特好，非常有气质的女人在一起...”我拍桌子站了起来！看到周围的同事都看着我，于是我淡定的掏出手机给老公打电话说道：“你是不是跟你妈逛街呢！我同事都看见你了，晚上早点回家...”老公：“...”,http://www.budejie.com/detail-28986201.html
"表弟去相亲，第一次女方问表弟“谈过恋爱吗？”表弟说：没谈过！女方嫌弃地走了，说是没有恋爱经验的不要！
第二次女方问表弟“谈过恋爱吗？”这次表弟学乖了说：“有，谈了好几次恋爱了！”女方又嫌弃地走了，说表弟是花心大萝卜…
第三次表弟变被动为主动，抢先问对方有没有谈过恋爱。结果女方嫌弃他说话太直白不够委婉，也…也走了…",http://www.budejie.com/detail-28984900.html
现在女的追不起啊，我刚谈了一个女朋友。一个星期已经花了我60多块钱了,http://www.budejie.com/detail-28978912.html
人的内心有三种东西，20%善良，20%邪恶，20%自私。然而姐夫们不一样，2%善良0.5%邪恶，98.5%大色狼。。,http://www.budejie.com/detail-28975392.html
"清晨醒来，我在洗漱……
老公温柔的搂住我，然后轻轻的在我耳边说道：“老婆，你真心喜欢我吗？你爱我吗？
我：我喜欢你，我爱你，很爱很爱，非常爱……
他脸带泪水哽咽道：有一种爱叫放手，我想离开你了，因为我妈想抱孙子了……
他话音刚落，我的心突然有股猛烈的刺痛，手中拿着的刮胡刀也因此滑落到地板上……",http://www.budejie.com/detail-28965321.html
"很有感触的句子，句句走心
1、笑看花开，是一种宁静的喜悦；静赏花落，是一份随缘的自在。
2、我们不能单凭过去评论一个人。
3、不论你承不承认，和志同道合的人在一起就是会更快乐。
4、脾气这玩意儿我控制不好，心没有那么大面积，更照顾不了每个人的感受。
5、身体和灵魂总要有一个在路上。
6、我还是相信这世界会有好事发生的，只是不属于我罢了。
7、旧的坏日子已经过去，新的的坏日子还在赶来的路上，而所谓的幸福就是这两种日子中间的那段时光。
8、你要度过生存期，才能谈生活和理想。
9、谁不是从一个心地善良的孩子被现实折磨成一个心机深重的疯子。
10、过自己不想要的生活需要勇气，过自己想要的生活，不但需要勇气，你还得有能力。
11、其实生活一直都挺无聊的，只是偶尔有点意思。
12、愿你能够留住心里善良的模样，不要被这个世界同化得不剩一点闪光。
13、就算出卖灵魂，也要卖个好价钱。
14、小时候哭是觉得自己太委屈，长大了哭是对自己太失望。
15、人总爱跟别人比较，看看有谁比自己好，又有谁比不上自己。而其实，为你的烦恼和忧伤垫底的，从来不是别人的不幸和痛苦，而是你自己的态度。
16、爱一个人，没有成为一件简单的事，那一定是因为感情深度不够。
17、关于孤独的多种形式，总有一种存在于你的生活。
18、有时遥不可及才是最好的距离，没有期待，没有妄想。
19、能让你活得最像自己的人，必然会是那个最爱你且你最爱的人。
20、我们来到人间，与别人欢聚一场，是为了追欢逐乐的，我们不是来生气的，更不是来气别人的。
21、喜欢坐火车，喜欢一站一站地慢慢南下或者北上，喜欢在旅途中间的我。
22、好的爱情，战得胜时间，抵得住流年，经得起离别，受得住想念。
23、以前的生活都是上辈子的事了，不管怎样，都没必要死抓不放，往前看就好。
24、最好的贵人，就是努力的自己。",http://www.budejie.com/detail-28969736.html
我男朋友是四川人，我觉得他是对我是真爱，今天我们一起去吃火锅，我说我不太能吃辣耶，  他说要不我们点中辣吧。我没有说话，他犹豫了一会儿说，微辣可以吗?我笑了笑，然后他鼓足了勇气，咬着牙吼道:那就清汤吧...,http://www.budejie.com/detail-28965953.html
邻居阿姨经常拿手机向我请教上网的问题，每次来我都细心的教一点。 今早出门，我跟媳妇说晚上有应酬， 邻居老公隔着防盗门说：“男人其实说应酬都是自己出去玩。” 傍晚下班回家遇到他我说：“大家都是男人，你早上这样不厚道。” 他说：“你厚道？你教我媳妇网购，你厚道？”,http://www.budejie.com/detail-28964495.html
"最近撩妹技能get✔
其实女孩子很好哄开心的，她全身上下只要有一处亮点，你拎出来夸就行，比如鞋子真好看，项链好精致，眼影很特别等等。。。
如果灰头土脸没收拾，实在找不到亮点，你就说她瘦了！",http://www.budejie.com/detail-28278217.html
"和闺蜜聊天，我就说为了我的下一代着想，我得找个帅哥结婚。
结果闺蜜说，帅哥为了他的下一代是不会跟你结婚的。",http://www.budejie.com/detail-28270675.html
"给儿子买了一件秋衣，上面印有熊大熊二，到幼儿园儿子就把外套脱了，到处给小朋友炫耀。
　　老师看见怕冻着他，就命令他穿上外套不许脱。
　　以为这样就能阻止儿子嘚瑟了吗？不，儿子找个墙角倒立起来，让外套翻起来露出里面秋衣……",http://www.budejie.com/detail-27951394.html
"昨天下雨了，刚回家没多久，就传来了急促的敲门，开门看到是隔壁邻居张大爷，问我家是不是起火了，说他闻到有焦臭味，熏得他睁不开眼睛！
张大爷还进屋四处查看，还纳闷说，为何没看到烟呢？
张大爷，我不过就是袜子被雨水弄湿了点，用电吹风吹干而已！……",http://www.budejie.com/detail-28203223.html
这段话说的太好了！“嘴不饶人心地善，心不饶人嘴上甜；心善之人敢直言，嘴甜之人藏谜奸；宁交一帮抬杠的鬼，不结一群嘴甜的贼。”,http://www.budejie.com/detail-29081227.html
哥们的婚宴上，他两个壮得像小牛犊子似的小舅子是这样对他说的：你要是敢欺负我姐，我们哥俩可饶不了你！哥们连忙赔笑：把心放肚子里吧，我绝对不会欺负她！第三天新姑爷回门，新娘子一回到家就把俩小舅子给揍了……他不欺负我，你们让他欺负谁去？俩小舅子：姐夫，救我！,http://www.budejie.com/detail-29075083.html
"很有感触的句子，句句走心
1、笑看花开，是一种宁静的喜悦；静赏花落，是一份随缘的自在。
2、我们不能单凭过去评论一个人。
3、不论你承不承认，和志同道合的人在一起就是会更快乐。
4、脾气这玩意儿我控制不好，心没有那么大面积，更照顾不了每个人的感受。
5、身体和灵魂总要有一个在路上。
6、我还是相信这世界会有好事发生的，只是不属于我罢了。
7、旧的坏日子已经过去，新的的坏日子还在赶来的路上，而所谓的幸福就是这两种日子中间的那段时光。
8、你要度过生存期，才能谈生活和理想。
9、谁不是从一个心地善良的孩子被现实折磨成一个心机深重的疯子。
10、过自己不想要的生活需要勇气，过自己想要的生活，不但需要勇气，你还得有能力。
11、其实生活一直都挺无聊的，只是偶尔有点意思。
12、愿你能够留住心里善良的模样，不要被这个世界同化得不剩一点闪光。
13、就算出卖灵魂，也要卖个好价钱。
14、小时候哭是觉得自己太委屈，长大了哭是对自己太失望。
15、人总爱跟别人比较，看看有谁比自己好，又有谁比不上自己。而其实，为你的烦恼和忧伤垫底的，从来不是别人的不幸和痛苦，而是你自己的态度。
16、爱一个人，没有成为一件简单的事，那一定是因为感情深度不够。
17、关于孤独的多种形式，总有一种存在于你的生活。
18、有时遥不可及才是最好的距离，没有期待，没有妄想。
19、能让你活得最像自己的人，必然会是那个最爱你且你最爱的人。
20、我们来到人间，与别人欢聚一场，是为了追欢逐乐的，我们不是来生气的，更不是来气别人的。
21、喜欢坐火车，喜欢一站一站地慢慢南下或者北上，喜欢在旅途中间的我。
22、好的爱情，战得胜时间，抵得住流年，经得起离别，受得住想念。
23、以前的生活都是上辈子的事了，不管怎样，都没必要死抓不放，往前看就好。
24、最好的贵人，就是努力的自己。",http://www.budejie.com/detail-29061761.html
"现代版《孔乙已》
          老包
     鲁镇的酒店格局，和别处不同：都是当街一个曲尺形的大柜台，柜里面放着硕大的啤酒桶，桶上装有水龙头，可以随时倒啤酒。
做工的人，晌午傍晚散了工，三三俩俩地聚一桌，每每花上百来块，一条鱼，一盘肉，再加上几碟小菜，热热地吃了休息。
倘若肯花上五块钱，买一大碗酒，就着饭菜喝下去，打个饱嗝，空气中都有麦芽的香味，甭提有多满足。
现在的小工一天两百块，大师傅能拿到三五百，许多人每顿都要喝上两大碗酒。
我从十二岁起，便在镇口的咸亨酒店里当伙计，老板娘说我样子太傻，就在外面做点跑腿的事罢。
虽然没什么失职，但总觉得有点单调和无聊。老板娘一股泼辣劲，主顾也没有好声气，教人活泼不得。只有老包到店，才可以笑几声。
老包是个老师，身材高大，神色疲倦，鼻子上的眼镜片每年都要厚一圈，牛仔裤洗得发白，脚上的运动鞋大约是五六年前的款式，破旧的公文包鼓鼓囊囊，装的都是作业和试卷。
听人背地里谈论，老包曾经是村里唯一的大学生，不知道怎生沦落到这般光景。旁人问起名字，他一概不应答。
据说除了教书，他还要下乡扶贫、控缀保学、入户走访、信息录入、防艾宣传、文明创建、双高双普、秸秆焚烧、防止溺水、关注App、做各种调查、造各种档案、填各种资料，迎各种检查……仿佛无所不能无所不包，我们便把他唤作“老包”。
做工的人对老包有点敬畏，因为他是读过大学的人。但又对他有些轻视，他们的收入是老包两倍。
倘若有长舌妇说什么“老师一天上两节课，红包收到手软，补课一年买套房”，他们照例是要哄笑一番的。
老包是戴着眼镜喝酒不点荤菜的唯一的人。
老包一到店，所有人都看着他笑。有的叫道，“老包，听说你又犯事了！”他不回答，对柜里说，“一碗酒，一盘青椒豆腐”。
有人故意高声嚷道，“你一定又体罚学生了！”老包睁大眼睛说，“你怎么这样凭空污人清白……”
“什么清白？",http://www.budejie.com/detail-29050872.html
前天第一次去接女朋友下班，到了公司我抱着礼物就进去了。估计是因为快下班，前台妹子边玩手机边问我找谁。我说“我来接xxx”，她回了一句“说了多少遍车别停门口”，然后抬头看了我一眼，稍微一愣。,http://www.budejie.com/detail-29050463.html
"他在伦敦，她在北京，朋友们笑他们，大学时候的异地恋变成了异国恋。
她生日前一天，他问：“傻瓜，想要什么啊？”
她说：“毛绒熊吧，你不在我可以抱着它。”他不说话。
生日，他打电话：“你的毛绒熊到了。”
她呆立在楼下，他站在远处笑得像个孩子，他走过去，拥她入怀，一万两千公里，一个拥抱...
这时候。一辆奔驰停在路边，一中年矮胖秃伸出头来：“畜生！放开你小妈！”",http://www.budejie.com/detail-28996138.html
下了点碎雪，朋友圈乱了，我给大家科普一下雪花的基本知识！雪花分三种:一种麦香，一种纯生，一种勇闯天涯！就是不知道常温好还是冰镇好……,http://www.budejie.com/detail-28984879.html
姐夫们帮忙找个电影，一个外国大老板投资研究了一个新产品，但是手下背叛，要把新产品卖给恐怖分子，李冰冰作为老板的助理，和老板一起逃亡，最后成功和官方逆袭，求姐夫们告知电影名字。,http://www.budejie.com/detail-28985226.html
同事小敏买完午饭回到办公室，跑到我跟前，大声喊道：“姐，我看见你老公和一个长头发，身材特好，非常有气质的女人在一起...”我拍桌子站了起来！看到周围的同事都看着我，于是我淡定的掏出手机给老公打电话说道：“你是不是跟你妈逛街呢！我同事都看见你了，晚上早点回家...”老公：“...”,http://www.budejie.com/detail-28986201.html
"表弟去相亲，第一次女方问表弟“谈过恋爱吗？”表弟说：没谈过！女方嫌弃地走了，说是没有恋爱经验的不要！
第二次女方问表弟“谈过恋爱吗？”这次表弟学乖了说：“有，谈了好几次恋爱了！”女方又嫌弃地走了，说表弟是花心大萝卜…
第三次表弟变被动为主动，抢先问对方有没有谈过恋爱。结果女方嫌弃他说话太直白不够委婉，也…也走了…",http://www.budejie.com/detail-28984900.html
现在女的追不起啊，我刚谈了一个女朋友。一个星期已经花了我60多块钱了,http://www.budejie.com/detail-28978912.html
人的内心有三种东西，20%善良，20%邪恶，20%自私。然而姐夫们不一样，2%善良0.5%邪恶，98.5%大色狼。。,http://www.budejie.com/detail-28975392.html
"清晨醒来，我在洗漱……
老公温柔的搂住我，然后轻轻的在我耳边说道：“老婆，你真心喜欢我吗？你爱我吗？
我：我喜欢你，我爱你，很爱很爱，非常爱……
他脸带泪水哽咽道：有一种爱叫放手，我想离开你了，因为我妈想抱孙子了……
他话音刚落，我的心突然有股猛烈的刺痛，手中拿着的刮胡刀也因此滑落到地板上……",http://www.budejie.com/detail-28965321.html
"很有感触的句子，句句走心
1、笑看花开，是一种宁静的喜悦；静赏花落，是一份随缘的自在。
2、我们不能单凭过去评论一个人。
3、不论你承不承认，和志同道合的人在一起就是会更快乐。
4、脾气这玩意儿我控制不好，心没有那么大面积，更照顾不了每个人的感受。
5、身体和灵魂总要有一个在路上。
6、我还是相信这世界会有好事发生的，只是不属于我罢了。
7、旧的坏日子已经过去，新的的坏日子还在赶来的路上，而所谓的幸福就是这两种日子中间的那段时光。
8、你要度过生存期，才能谈生活和理想。
9、谁不是从一个心地善良的孩子被现实折磨成一个心机深重的疯子。
10、过自己不想要的生活需要勇气，过自己想要的生活，不但需要勇气，你还得有能力。
11、其实生活一直都挺无聊的，只是偶尔有点意思。
12、愿你能够留住心里善良的模样，不要被这个世界同化得不剩一点闪光。
13、就算出卖灵魂，也要卖个好价钱。
14、小时候哭是觉得自己太委屈，长大了哭是对自己太失望。
15、人总爱跟别人比较，看看有谁比自己好，又有谁比不上自己。而其实，为你的烦恼和忧伤垫底的，从来不是别人的不幸和痛苦，而是你自己的态度。
16、爱一个人，没有成为一件简单的事，那一定是因为感情深度不够。
17、关于孤独的多种形式，总有一种存在于你的生活。
18、有时遥不可及才是最好的距离，没有期待，没有妄想。
19、能让你活得最像自己的人，必然会是那个最爱你且你最爱的人。
20、我们来到人间，与别人欢聚一场，是为了追欢逐乐的，我们不是来生气的，更不是来气别人的。
21、喜欢坐火车，喜欢一站一站地慢慢南下或者北上，喜欢在旅途中间的我。
22、好的爱情，战得胜时间，抵得住流年，经得起离别，受得住想念。
23、以前的生活都是上辈子的事了，不管怎样，都没必要死抓不放，往前看就好。
24、最好的贵人，就是努力的自己。",http://www.budejie.com/detail-28969736.html
我男朋友是四川人，我觉得他是对我是真爱，今天我们一起去吃火锅，我说我不太能吃辣耶，  他说要不我们点中辣吧。我没有说话，他犹豫了一会儿说，微辣可以吗?我笑了笑，然后他鼓足了勇气，咬着牙吼道:那就清汤吧...,http://www.budejie.com/detail-28965953.html
邻居阿姨经常拿手机向我请教上网的问题，每次来我都细心的教一点。 今早出门，我跟媳妇说晚上有应酬， 邻居老公隔着防盗门说：“男人其实说应酬都是自己出去玩。” 傍晚下班回家遇到他我说：“大家都是男人，你早上这样不厚道。” 他说：“你厚道？你教我媳妇网购，你厚道？”,http://www.budejie.com/detail-28964495.html
"最近撩妹技能get✔
其实女孩子很好哄开心的，她全身上下只要有一处亮点，你拎出来夸就行，比如鞋子真好看，项链好精致，眼影很特别等等。。。
如果灰头土脸没收拾，实在找不到亮点，你就说她瘦了！",http://www.budejie.com/detail-28278217.html
"和闺蜜聊天，我就说为了我的下一代着想，我得找个帅哥结婚。
结果闺蜜说，帅哥为了他的下一代是不会跟你结婚的。",http://www.budejie.com/detail-28270675.html
"给儿子买了一件秋衣，上面印有熊大熊二，到幼儿园儿子就把外套脱了，到处给小朋友炫耀。
　　老师看见怕冻着他，就命令他穿上外套不许脱。
　　以为这样就能阻止儿子嘚瑟了吗？不，儿子找个墙角倒立起来，让外套翻起来露出里面秋衣……",http://www.budejie.com/detail-27951394.html
"昨天下雨了，刚回家没多久，就传来了急促的敲门，开门看到是隔壁邻居张大爷，问我家是不是起火了，说他闻到有焦臭味，熏得他睁不开眼睛！
张大爷还进屋四处查看，还纳闷说，为何没看到烟呢？
张大爷，我不过就是袜子被雨水弄湿了点，用电吹风吹干而已！……",http://www.budejie.com/detail-28203223.html
想当年大一的时候，得了痔疮，开始用卫生纸垫着还是会弄到内裤上血，逛超市的时候看到女生买卫生巾，我突然脑子灵光一闪，我觉得我也可以用啊，于是就去离学校很远的地方买了卫生巾垫上了，说实话确实好用啊，直到有一次打篮球打的太激烈了，卫生巾顺着裤腿掉了下来，周围突然的安静，然后又突然爆发排山倒海的欢呼，我拼命大喊我是痔疮才用的声音他们根本不听啊……,http://www.budejie.com/detail-27951567.html
闺蜜来家里叫老婆去逛街，老婆问我要钱。她温柔的告诉我:老公，我想和闺蜜去逛街！能不能给我点钱啊！我坐沙发上，翘着二郎腿抽着烟问她:20行不行啊？老婆想了想说:……20就20吧！！她闺蜜在一旁猛夸我:可以啊！能把我这闺蜜收拾的服服帖帖的！厉害啊！！我被夸的飘飘欲仙的！很熟练的掏出钱包，拿出20块钱……然后把钱包给了老婆…,http://www.budejie.com/detail-27943318.html
"对中年油腻男来说，什么是幸福？
幸福对我而言，就是劳累了一天之后，推开星巴克的门，坐下来好好享受一下小资情调。
取出泡着枸杞的保温瓶，倒入些星巴克的白砂糖，搅拌....
幸福就是这么触手可及！",http://www.budejie.com/detail-28258205.html
"吃过饭，老爸笑眯眯的跟我说：闺女，咱俩玩个游戏吧，我说前两个字，你说后两个字，好比我说海尔你说兄弟!我点头说好!
老爸:安史!我：之乱!老爸：黑猫!我:警长!老爸：小头，我：爸爸！然后我爸猛的长笑一声：哈哈，被我套路了吧！叫我爸爸～哈哈哈哈～
我一脸懵逼：难道我不该叫你爸爸吗?",http://www.budejie.com/detail-28246002.html
"和一帮伪球迷朋友一起看球时，请大声说出这样的句子：“这是5号塔杰曼、11号是斯涅夫，16号是迪德南。”
这样会显得你很懂足球，而事实上你根本不认识任何球员，这些名字也都是你胡编的。
但是有什么关系呢？那些伪球迷朋友反正也不认识。",http://www.budejie.com/detail-28250773.html
"万能的姐夫们，这么多种类型的男朋友，你找好自己喜欢的那一种了吗？
1.袋鼠系男友
冷漠，对什么人都保持着距离，对什么事情都不在意。但只有你能触到他柔软的心，身材特别棒，腿部和腰部力量强劲。
2.熊系男友
性格有点木讷，有点蠢蠢呆呆的，掌心很温暖，单纯，但是很会照顾你，会主动挑你碗里的青椒和一切你不爱吃的。
3.猩猩系男友
智障超高，总是穿着整整齐齐的西装制服，但是很绅士，很温柔，喜欢小动物，对女人很体贴，不擅长表达，会默默为你打理好一切。
4.企鹅系男友
穿着得体，从不邋遢，衣柜里都是白衬衫和黑领带。不喜欢外出，极度怕热，但是很绅士，很细心，远离照顾孩子和做家务。",http://www.budejie.com/detail-28189863.html
投胎之前为什么要喝孟婆汤？其实不仅仅是为了忘记前世的所有爱恨情仇，还为了忘记前世的银行卡密码。 ​​,http://www.budejie.com/detail-28145545.html
大家好，我是屈原，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈，咳咳，没没没错，我就是屈原，当年我牺牲自己，为你们争取三天假期，你们是不是应该表示一下?每个姐夫给我一分钱就好，谢谢大家,http://www.budejie.com/detail-28147488.html
"“是不是要放假了？”
“放什么假？”
“五一放假啊！”
“五一我本来就有两天双休日我放什么假？”
“不是还有一天假吗？”
“还有一天我是用周六换的我放什么假？”",http://www.budejie.com/detail-27766912.html
当一个人不爱你的时候。你的撒娇就是作。你的吃醋就是小心眼。你的想念就是打扰。你的关心就是闲得慌。,http://www.budejie.com/detail-27711493.html
为什么中医理论里面，凡是天然的食物都有所谓的“功效”，就没有一种吃下去只是单纯的会饱的东西吗？,http://www.budejie.com/detail-27712445.html
